OrderID,ProductID,ProductCategory,ProductName,Discount(%),SalesAmount,CustomerReview,ReviewDate
100356,P0401,Books,Fiction,9.35,160.84,Highly recommend,2024-10-06
100357,P0501,Sports,Football,21.46,257.18,Nothing special,2025-05-25
100358,P0303,Home & Kitchen,Coffee Maker,19.93,185.59,Works perfectly,2024-10-11
100359,P0603,Beauty,Eyeliner,21.7,82.97,Highly recommend,2024-06-28
100360,P0102,Electronics,Laptop,27.01,23.07,Neither good nor bad,2025-04-26
100361,P0501,Sports,Football,15.03,158.52,Neither good nor bad,2024-09-10
100362,P0203,Apparel,Sneakers,0.1,437.36,Loved it,2024-10-20
100363,P0305,Home & Kitchen,Toaster,19.91,295.95,Satisfactory,2024-10-11
100364,P0305,Home & Kitchen,Toaster,1.89,283.54,Bad experience,2024-07-16
100365,P0204,Apparel,Jacket,28.04,91.19,Best purchase,2025-01-23
100366,P0205,Apparel,Hat,11.43,382.04,Works perfectly,2025-01-23
100367,P0503,Sports,Tennis Racket,26.03,28.89,Loved it,2024-08-19
100368,P0105,Electronics,Camera,0.54,102.54,Mediocre,2024-12-23
100369,P0605,Beauty,Perfume,26.27,62.64,Okay quality,2025-04-04
100370,P0202,Apparel,Jeans,28.67,266.83,Excellent quality,2025-01-23
100371,P0502,Sports,Basketball,20.5,350.15,Neutral feeling,2025-02-27
100372,P0401,Books,Fiction,18.88,25.83,Average product,2024-09-10
100373,P0604,Beauty,Moisturizer,17.69,212.49,Great value,2025-02-24
100374,P0104,Electronics,Smartwatch,24.65,298.56,Would not recommend,2024-12-21
100375,P0601,Beauty,Lipstick,3.0,24.52,It's fine,2024-08-13
100376,P0104,Electronics,Smartwatch,24.15,122.43,Satisfactory,2024-10-25
100377,P0402,Books,Non-Fiction,5.25,180.37,Very satisfied,2025-01-30
100378,P0504,Sports,Running Shoes,25.91,123.75,Good product,2024-08-01
100379,P0205,Apparel,Hat,11.27,354.89,Disappointed,2024-12-28
100380,P0301,Home & Kitchen,Blender,26.93,236.83,Loved it,2024-08-16
100381,P0305,Home & Kitchen,Toaster,5.92,396.25,Fantastic,2024-07-02
100382,P0105,Electronics,Camera,6.84,26.8,Loved it,2025-04-02
100383,P0504,Sports,Running Shoes,28.59,100.69,Cheaply made,2025-05-27
100384,P0504,Sports,Running Shoes,11.16,289.69,Cheaply made,2024-10-22
100385,P0603,Beauty,Eyeliner,26.09,338.87,Fantastic,2024-06-10
100386,P0601,Beauty,Lipstick,21.23,69.67,Loved it,2024-12-05
100387,P0103,Electronics,Headphones,17.56,360.35,Neutral feeling,2025-04-13
100388,P0104,Electronics,Smartwatch,21.66,368.68,Neutral feeling,2024-09-30
100389,P0404,Books,Biography,19.5,374.88,Best purchase,2024-07-25
100390,P0405,Books,Mystery,23.6,312.09,Waste of money,2024-11-13
100391,P0602,Beauty,Foundation,0.17,190.34,Good product,2024-10-10
100392,P0604,Beauty,Moisturizer,0.17,132.77,Very satisfied,2024-09-15
100393,P0602,Beauty,Foundation,0.33,116.98,Decent,2024-09-29
100394,P0103,Electronics,Headphones,27.13,208.08,Nothing special,2024-10-06
100395,P0604,Beauty,Moisturizer,15.49,129.67,Exceeded expectations,2024-09-01
100396,P0201,Apparel,T-Shirt,29.24,225.74,Best purchase,2024-12-12
100397,P0102,Electronics,Laptop,29.41,24.58,Great value,2024-07-22
100398,P0205,Apparel,Hat,2.72,65.1,Exceeded expectations,2025-01-10
100399,P0303,Home & Kitchen,Coffee Maker,29.23,169.43,Nothing special,2025-03-11
100400,P0104,Electronics,Smartwatch,27.19,97.31,Highly recommend,2025-03-02
100401,P0201,Apparel,T-Shirt,10.01,141.79,Exceeded expectations,2025-01-29
100402,P0303,Home & Kitchen,Coffee Maker,0.63,260.59,Cheaply made,2025-04-12
100403,P0205,Apparel,Hat,19.06,229.53,Not worth the price,2024-06-10
100404,P0204,Apparel,Jacket,19.59,237.05,Fantastic,2024-09-04
100405,P0501,Sports,Football,14.72,339.17,Defective,2024-11-06
100406,P0103,Electronics,Headphones,11.43,160.19,Fantastic,2024-10-31
100407,P0304,Home & Kitchen,Vacuum Cleaner,24.44,309.98,Fantastic,2024-07-14
100408,P0402,Books,Non-Fiction,1.58,471.51,Fantastic,2024-11-15
100409,P0202,Apparel,Jeans,22.56,190.43,Highly recommend,2024-11-23
100410,P0202,Apparel,Jeans,14.31,300.13,Works perfectly,2025-02-01
100411,P0303,Home & Kitchen,Coffee Maker,16.49,260.86,Fantastic,2025-05-19
100412,P0102,Electronics,Laptop,7.07,340.16,Fantastic,2024-12-15
100413,P0105,Electronics,Camera,10.63,131.29,Average product,2024-11-29
100414,P0301,Home & Kitchen,Blender,7.59,307.82,Nothing special,2024-10-12
100415,P0402,Books,Non-Fiction,14.64,332.34,Best purchase,2025-04-02
100416,P0105,Electronics,Camera,17.2,274.71,Excellent quality,2024-06-19
100417,P0501,Sports,Football,21.66,325.21,Great value,2024-12-06
100418,P0402,Books,Non-Fiction,26.51,267.44,Not worth the price,2024-09-29
100419,P0202,Apparel,Jeans,10.53,200.9,It's fine,2025-04-09
100420,P0401,Books,Fiction,5.06,366.59,Works perfectly,2025-04-27
100421,P0203,Apparel,Sneakers,18.91,55.66,Good product,2024-10-01
100422,P0404,Books,Biography,19.92,398.26,Exceeded expectations,2025-02-17
100423,P0305,Home & Kitchen,Toaster,4.05,362.93,It's fine,2025-03-18
100424,P0504,Sports,Running Shoes,12.42,67.39,Okay quality,2025-01-10
100425,P0603,Beauty,Eyeliner,3.19,9.73,Nothing special,2024-10-16
100426,P0403,Books,Science,9.51,209.74,Good product,2024-06-20
100427,P0505,Sports,Yoga Mat,4.5,183.36,Very satisfied,2024-11-12
100428,P0204,Apparel,Jacket,24.95,300.96,Very satisfied,2024-09-02
100429,P0302,Home & Kitchen,Microwave,14.86,83.93,Very satisfied,2024-08-12
100430,P0104,Electronics,Smartwatch,1.8,425.55,Neither good nor bad,2025-01-30
100431,P0502,Sports,Basketball,24.17,103.2,Decent,2025-02-22
100432,P0402,Books,Non-Fiction,4.48,40.56,Good product,2025-04-22
100433,P0603,Beauty,Eyeliner,28.28,181.89,Highly recommend,2024-07-16
100434,P0502,Sports,Basketball,11.87,220.63,Loved it,2025-03-28
100435,P0104,Electronics,Smartwatch,0.48,130.48,Fantastic,2025-01-25
100436,P0504,Sports,Running Shoes,24.14,297.71,Satisfactory,2024-11-22
100437,P0203,Apparel,Sneakers,27.29,225.69,Would not recommend,2025-03-23
100438,P0304,Home & Kitchen,Vacuum Cleaner,24.15,230.37,Very satisfied,2024-12-01
100439,P0503,Sports,Tennis Racket,26.04,66.77,Good product,2024-10-14
100440,P0302,Home & Kitchen,Microwave,21.15,168.9,Defective,2024-09-16
100441,P0105,Electronics,Camera,16.16,348.3,Would not recommend,2024-09-16
100442,P0604,Beauty,Moisturizer,1.85,110.1,Excellent quality,2024-11-24
100443,P0404,Books,Biography,13.18,87.97,Exceeded expectations,2024-06-30
100444,P0604,Beauty,Moisturizer,29.64,210.35,Bad experience,2025-02-02
100445,P0304,Home & Kitchen,Vacuum Cleaner,14.37,83.37,Neither good nor bad,2024-08-06
100446,P0202,Apparel,Jeans,29.23,160.5,Satisfactory,2024-12-12
100447,P0405,Books,Mystery,3.04,216.46,Loved it,2024-08-16
100448,P0302,Home & Kitchen,Microwave,17.27,275.22,Works perfectly,2025-02-28
100449,P0201,Apparel,T-Shirt,1.16,235.43,Nothing special,2025-05-19
100450,P0202,Apparel,Jeans,19.19,334.28,Okay quality,2025-05-24
100451,P0405,Books,Mystery,14.72,94.01,Acceptable,2024-07-21
100452,P0205,Apparel,Hat,5.55,59.63,Cheaply made,2024-12-20
100453,P0104,Electronics,Smartwatch,4.26,311.09,Cheaply made,2025-05-12
100454,P0404,Books,Biography,6.6,347.93,Great value,2024-10-10
100455,P0305,Home & Kitchen,Toaster,13.87,134.75,Acceptable,2024-10-22
100456,P0503,Sports,Tennis Racket,24.17,8.32,Mediocre,2024-10-13
100457,P0503,Sports,Tennis Racket,13.7,290.17,Disappointed,2024-10-31
100458,P0502,Sports,Basketball,25.59,152.8,Not worth the price,2024-12-15
100459,P0404,Books,Biography,25.93,336.86,Satisfactory,2024-11-20
100460,P0105,Electronics,Camera,13.35,385.44,Works perfectly,2025-05-13
100461,P0504,Sports,Running Shoes,6.97,377.0,Exceeded expectations,2025-02-25
100462,P0404,Books,Biography,6.92,180.42,Good product,2024-12-30
100463,P0204,Apparel,Jacket,7.16,14.5,Mediocre,2024-09-29
100464,P0303,Home & Kitchen,Coffee Maker,0.34,14.39,Okay quality,2025-03-07
100465,P0602,Beauty,Foundation,28.6,88.11,Average product,2024-12-21
100466,P0101,Electronics,Smartphone,13.78,395.64,Nothing special,2025-02-25
100467,P0104,Electronics,Smartwatch,17.92,404.49,Best purchase,2024-11-28
100468,P0605,Beauty,Perfume,21.79,213.63,Fantastic,2024-06-26
100469,P0203,Apparel,Sneakers,12.43,38.2,Great value,2024-09-22
100470,P0205,Apparel,Hat,19.22,59.97,Poor quality,2024-06-11
100471,P0202,Apparel,Jeans,27.17,71.35,Works perfectly,2024-08-14
100472,P0401,Books,Fiction,29.17,150.5,Good product,2025-05-30
100473,P0504,Sports,Running Shoes,11.94,437.2,Stopped working,2024-06-06
100474,P0401,Books,Fiction,8.96,106.53,Terrible,2025-05-18
100475,P0205,Apparel,Hat,5.27,466.97,Decent,2024-06-07
100476,P0301,Home & Kitchen,Blender,18.68,291.79,Works perfectly,2024-09-05
100477,P0501,Sports,Football,13.66,332.79,Neither good nor bad,2024-11-22
100478,P0404,Books,Biography,29.26,109.85,Good product,2024-12-11
100479,P0505,Sports,Yoga Mat,28.65,339.69,Mediocre,2025-04-13
100480,P0103,Electronics,Headphones,9.0,77.93,Nothing special,2025-03-23
100481,P0403,Books,Science,25.44,149.36,Loved it,2025-04-20
100482,P0504,Sports,Running Shoes,13.78,259.61,Exceeded expectations,2025-04-07
100483,P0105,Electronics,Camera,18.13,384.07,Acceptable,2025-02-13
100484,P0501,Sports,Football,14.7,376.22,Great value,2024-11-27
100485,P0101,Electronics,Smartphone,27.53,209.33,Works perfectly,2024-11-03
100486,P0601,Beauty,Lipstick,1.57,87.09,Very satisfied,2024-08-08
100487,P0604,Beauty,Moisturizer,9.24,67.22,Nothing special,2024-07-22
100488,P0203,Apparel,Sneakers,9.59,71.51,Okay quality,2025-05-14
100489,P0203,Apparel,Sneakers,29.15,234.35,Excellent quality,2024-10-23
100490,P0201,Apparel,T-Shirt,5.08,129.41,Poor quality,2024-09-11
100491,P0503,Sports,Tennis Racket,3.18,429.08,Acceptable,2024-07-20
100492,P0303,Home & Kitchen,Coffee Maker,10.44,153.49,Exceeded expectations,2025-01-16
100493,P0403,Books,Science,12.47,271.86,Highly recommend,2024-11-06
100494,P0503,Sports,Tennis Racket,0.78,301.36,Would not recommend,2024-06-26
100495,P0205,Apparel,Hat,27.83,293.28,Exceeded expectations,2025-01-27
100496,P0201,Apparel,T-Shirt,29.05,237.8,Excellent quality,2025-03-15
100497,P0302,Home & Kitchen,Microwave,25.66,155.08,Loved it,2024-12-18
100498,P0505,Sports,Yoga Mat,28.42,337.26,Neutral feeling,2025-01-10
100499,P0401,Books,Fiction,17.99,242.47,Would not recommend,2024-08-28
100500,P0505,Sports,Yoga Mat,21.87,217.29,Nothing special,2024-08-20
100501,P0204,Apparel,Jacket,2.14,133.43,Mediocre,2024-10-27
100502,P0101,Electronics,Smartphone,6.71,202.33,Best purchase,2024-06-04
100503,P0104,Electronics,Smartwatch,21.31,354.65,Good product,2024-12-02
100504,P0501,Sports,Football,5.68,55.88,Mediocre,2025-01-24
100505,P0405,Books,Mystery,23.63,133.5,Cheaply made,2024-06-03
100506,P0604,Beauty,Moisturizer,9.99,326.08,Satisfactory,2025-02-20
100507,P0302,Home & Kitchen,Microwave,21.91,104.12,Best purchase,2024-10-03
100508,P0401,Books,Fiction,6.9,348.69,Exceeded expectations,2024-08-10
100509,P0202,Apparel,Jeans,28.29,8.3,Excellent quality,2025-01-29
100510,P0302,Home & Kitchen,Microwave,4.95,432.27,Acceptable,2024-09-15
100511,P0605,Beauty,Perfume,26.6,235.97,Great value,2025-03-25
100512,P0302,Home & Kitchen,Microwave,28.29,293.21,Poor quality,2025-01-12
100513,P0605,Beauty,Perfume,29.36,133.15,Very satisfied,2024-12-30
100514,P0203,Apparel,Sneakers,16.85,221.76,Neutral feeling,2024-12-21
100515,P0201,Apparel,T-Shirt,1.91,146.66,Acceptable,2025-02-21
100516,P0403,Books,Science,25.74,184.39,Good product,2024-08-11
100517,P0103,Electronics,Headphones,3.27,428.0,Very satisfied,2025-04-14
100518,P0102,Electronics,Laptop,8.39,76.33,Mediocre,2024-06-10
100519,P0502,Sports,Basketball,7.58,223.76,Acceptable,2025-04-21
100520,P0104,Electronics,Smartwatch,8.22,111.91,It's fine,2024-10-18
100521,P0601,Beauty,Lipstick,1.17,170.74,Highly recommend,2024-12-16
100522,P0104,Electronics,Smartwatch,4.68,107.77,Best purchase,2024-07-03
100523,P0403,Books,Science,7.88,111.76,Acceptable,2024-08-21
100524,P0201,Apparel,T-Shirt,27.38,312.87,Stopped working,2024-07-18
100525,P0105,Electronics,Camera,28.41,271.54,Best purchase,2024-07-02
100526,P0502,Sports,Basketball,1.34,83.18,Very satisfied,2025-03-12
100527,P0204,Apparel,Jacket,0.92,334.03,Average product,2024-06-23
100528,P0205,Apparel,Hat,12.29,15.68,Highly recommend,2025-01-05
100529,P0201,Apparel,T-Shirt,12.3,225.29,Highly recommend,2024-09-05
100530,P0301,Home & Kitchen,Blender,4.15,182.96,Exceeded expectations,2024-11-17
100531,P0602,Beauty,Foundation,16.11,146.47,Mediocre,2024-08-22
100532,P0502,Sports,Basketball,3.58,436.82,Loved it,2024-09-20
100533,P0405,Books,Mystery,12.75,423.25,Decent,2025-03-11
100534,P0404,Books,Biography,23.35,143.47,Excellent quality,2025-01-16
100535,P0205,Apparel,Hat,25.21,371.1,Waste of money,2024-12-20
100536,P0303,Home & Kitchen,Coffee Maker,23.53,66.82,Great value,2024-09-11
100537,P0605,Beauty,Perfume,22.79,87.94,Excellent quality,2025-02-14
100538,P0304,Home & Kitchen,Vacuum Cleaner,24.28,182.67,Neither good nor bad,2024-10-18
100539,P0504,Sports,Running Shoes,22.63,87.71,Loved it,2024-06-09
100540,P0502,Sports,Basketball,18.96,279.98,Average product,2025-05-05
100541,P0302,Home & Kitchen,Microwave,25.53,208.49,Nothing special,2024-11-02
100542,P0304,Home & Kitchen,Vacuum Cleaner,18.6,135.59,Bad experience,2024-10-26
100543,P0301,Home & Kitchen,Blender,24.18,127.78,Fantastic,2024-07-30
100544,P0305,Home & Kitchen,Toaster,15.43,348.6,Poor quality,2024-09-10
100545,P0405,Books,Mystery,1.51,125.82,Mediocre,2024-11-13
100546,P0505,Sports,Yoga Mat,16.2,257.24,Satisfactory,2024-07-05
100547,P0605,Beauty,Perfume,25.99,117.84,Great value,2024-11-27
100548,P0401,Books,Fiction,4.38,191.43,Average product,2025-05-11
100549,P0503,Sports,Tennis Racket,17.88,27.72,Nothing special,2024-11-22
100550,P0105,Electronics,Camera,15.79,263.22,Great value,2024-11-07
100551,P0404,Books,Biography,14.96,29.79,Cheaply made,2024-08-01
100552,P0103,Electronics,Headphones,6.89,83.58,It's fine,2024-07-22
100553,P0204,Apparel,Jacket,23.93,180.91,Loved it,2024-06-12
100554,P0504,Sports,Running Shoes,17.35,151.39,Okay quality,2025-03-02
100555,P0602,Beauty,Foundation,28.1,252.45,Okay quality,2024-06-18
100556,P0202,Apparel,Jeans,11.21,409.68,Good product,2025-03-19
100557,P0505,Sports,Yoga Mat,15.28,116.43,Average product,2025-03-01
100558,P0301,Home & Kitchen,Blender,12.67,216.8,Excellent quality,2024-10-13
100559,P0201,Apparel,T-Shirt,2.65,410.5,Stopped working,2024-12-16
100560,P0303,Home & Kitchen,Coffee Maker,9.3,418.18,Average product,2025-01-07
100561,P0203,Apparel,Sneakers,22.69,272.2,Excellent quality,2024-10-26
100562,P0405,Books,Mystery,2.81,11.4,Exceeded expectations,2025-01-07
100563,P0405,Books,Mystery,25.38,186.52,Best purchase,2024-07-03
100564,P0603,Beauty,Eyeliner,28.2,255.41,Acceptable,2024-07-18
100565,P0104,Electronics,Smartwatch,5.71,237.4,Great value,2025-04-25
100566,P0202,Apparel,Jeans,28.22,284.57,Highly recommend,2024-06-08
100567,P0101,Electronics,Smartphone,4.75,217.2,Works perfectly,2024-07-06
100568,P0602,Beauty,Foundation,27.0,277.88,Excellent quality,2025-03-31
100569,P0303,Home & Kitchen,Coffee Maker,10.94,23.15,Great value,2024-08-10
100570,P0302,Home & Kitchen,Microwave,2.49,85.94,Cheaply made,2025-02-11
100571,P0404,Books,Biography,13.72,154.58,Best purchase,2024-06-23
100572,P0502,Sports,Basketball,11.48,98.33,Poor quality,2024-10-20
100573,P0503,Sports,Tennis Racket,15.69,47.51,Neither good nor bad,2025-03-24
100574,P0201,Apparel,T-Shirt,26.52,330.9,Average product,2024-12-15
100575,P0605,Beauty,Perfume,14.16,424.55,Highly recommend,2025-02-28
100576,P0401,Books,Fiction,27.84,173.26,Disappointed,2025-03-09
100577,P0402,Books,Non-Fiction,26.7,53.81,Mediocre,2024-07-15
100578,P0502,Sports,Basketball,2.67,471.87,Neutral feeling,2025-02-10
100579,P0203,Apparel,Sneakers,23.15,199.04,Nothing special,2024-10-14
100580,P0202,Apparel,Jeans,23.22,245.6,Satisfactory,2025-05-28
100581,P0403,Books,Science,29.23,239.91,Mediocre,2024-12-27
100582,P0202,Apparel,Jeans,7.47,80.43,Waste of money,2024-12-05
100583,P0602,Beauty,Foundation,18.13,268.65,Loved it,2024-07-01
100584,P0301,Home & Kitchen,Blender,27.8,32.66,Best purchase,2025-01-30
100585,P0603,Beauty,Eyeliner,12.13,162.75,Nothing special,2025-03-29
100586,P0403,Books,Science,27.69,16.79,Works perfectly,2025-05-01
100587,P0503,Sports,Tennis Racket,19.99,73.83,Works perfectly,2025-01-28
100588,P0605,Beauty,Perfume,2.84,141.36,Fantastic,2025-04-30
100589,P0601,Beauty,Lipstick,4.68,167.85,Disappointed,2025-05-14
100590,P0304,Home & Kitchen,Vacuum Cleaner,5.08,288.35,Works perfectly,2025-02-12
100591,P0103,Electronics,Headphones,21.98,30.09,Excellent quality,2025-02-25
100592,P0302,Home & Kitchen,Microwave,20.79,169.57,Works perfectly,2025-04-12
100593,P0104,Electronics,Smartwatch,1.64,204.49,Great value,2025-04-11
100594,P0402,Books,Non-Fiction,9.17,409.54,Poor quality,2024-08-29
100595,P0302,Home & Kitchen,Microwave,2.15,114.2,Decent,2024-12-12
100596,P0204,Apparel,Jacket,8.52,177.8,Satisfactory,2024-09-12
100597,P0204,Apparel,Jacket,14.17,211.09,Neutral feeling,2024-09-22
100598,P0602,Beauty,Foundation,26.84,67.85,Okay quality,2025-01-03
100599,P0205,Apparel,Hat,20.01,259.02,Okay quality,2024-06-04
100600,P0205,Apparel,Hat,4.34,466.67,Best purchase,2025-01-24
100601,P0505,Sports,Yoga Mat,13.85,265.81,Neutral feeling,2024-07-29
100602,P0605,Beauty,Perfume,2.2,159.12,Would not recommend,2025-01-03
100603,P0605,Beauty,Perfume,3.65,409.46,Excellent quality,2024-06-03
100604,P0601,Beauty,Lipstick,8.83,25.56,Very satisfied,2024-06-15
100605,P0203,Apparel,Sneakers,23.74,357.67,Neutral feeling,2025-05-21
100606,P0501,Sports,Football,0.91,423.01,Excellent quality,2025-04-23
100607,P0403,Books,Science,27.48,226.03,Decent,2024-12-15
100608,P0604,Beauty,Moisturizer,26.78,32.28,Good product,2024-08-28
100609,P0301,Home & Kitchen,Blender,10.64,65.33,Exceeded expectations,2025-01-15
100610,P0504,Sports,Running Shoes,26.41,115.31,Average product,2024-11-01
100611,P0104,Electronics,Smartwatch,28.37,138.9,Great value,2025-03-13
100612,P0602,Beauty,Foundation,19.9,83.8,Great value,2024-09-03
100613,P0403,Books,Science,23.05,261.68,Exceeded expectations,2024-07-04
100614,P0505,Sports,Yoga Mat,9.93,179.86,Very satisfied,2024-07-08
100615,P0303,Home & Kitchen,Coffee Maker,25.88,140.13,Disappointed,2025-01-06
100616,P0501,Sports,Football,9.34,251.15,Acceptable,2025-02-27
100617,P0205,Apparel,Hat,10.62,273.05,Highly recommend,2024-11-14
100618,P0103,Electronics,Headphones,25.49,28.32,Not worth the price,2024-06-03
100619,P0601,Beauty,Lipstick,21.98,253.48,Average product,2025-04-23
100620,P0305,Home & Kitchen,Toaster,15.41,248.31,Neutral feeling,2024-10-22
100621,P0205,Apparel,Hat,19.19,266.63,Fantastic,2024-06-22
100622,P0605,Beauty,Perfume,7.39,79.72,Exceeded expectations,2025-01-17
100623,P0102,Electronics,Laptop,3.32,204.71,Acceptable,2024-07-05
100624,P0601,Beauty,Lipstick,4.82,260.88,Nothing special,2024-06-26
100625,P0501,Sports,Football,7.72,237.98,Good product,2025-04-15
100626,P0405,Books,Mystery,19.86,45.12,Decent,2024-11-28
100627,P0103,Electronics,Headphones,29.73,239.7,It's fine,2024-07-23
100628,P0401,Books,Fiction,22.21,34.06,Very satisfied,2024-11-26
100629,P0204,Apparel,Jacket,11.66,285.58,Neutral feeling,2024-08-11
100630,P0502,Sports,Basketball,8.48,323.48,Very satisfied,2024-07-31
100631,P0302,Home & Kitchen,Microwave,12.91,411.06,Neutral feeling,2025-04-08
100632,P0304,Home & Kitchen,Vacuum Cleaner,13.03,421.16,Good product,2025-01-13
100633,P0304,Home & Kitchen,Vacuum Cleaner,16.87,39.73,Great value,2025-05-18
100634,P0504,Sports,Running Shoes,9.22,34.67,Exceeded expectations,2025-03-11
100635,P0404,Books,Biography,0.82,385.58,Defective,2025-01-09
100636,P0502,Sports,Basketball,20.28,251.24,Bad experience,2025-03-20
100637,P0604,Beauty,Moisturizer,6.83,215.89,Poor quality,2025-01-23
100638,P0204,Apparel,Jacket,17.96,301.94,Mediocre,2025-02-16
100639,P0201,Apparel,T-Shirt,3.35,287.86,Satisfactory,2024-10-07
100640,P0503,Sports,Tennis Racket,11.86,169.89,Nothing special,2024-11-05
100641,P0104,Electronics,Smartwatch,8.76,175.38,Fantastic,2024-08-17
100642,P0505,Sports,Yoga Mat,16.07,88.72,Decent,2024-11-10
100643,P0303,Home & Kitchen,Coffee Maker,25.28,259.59,Works perfectly,2024-12-02
100644,P0503,Sports,Tennis Racket,3.19,153.73,Best purchase,2024-07-21
100645,P0303,Home & Kitchen,Coffee Maker,28.42,292.02,Mediocre,2024-06-22
100646,P0205,Apparel,Hat,25.94,131.63,Exceeded expectations,2025-03-11
100647,P0505,Sports,Yoga Mat,29.7,228.59,Neither good nor bad,2024-06-11
100648,P0401,Books,Fiction,5.64,19.3,Terrible,2024-12-19
100649,P0204,Apparel,Jacket,26.18,153.05,Okay quality,2024-07-16
